t,x,tf,ts
0.6599031,0.737,1.0748786,1.0360181
0.43590313,0.958,0.99991494,1.0000049
0.16675626,0.709,1.0000538,1.0001764
0.4082344,0.825,1.0000834,1.0000315
0.63263124,0.558,1.2971983,1.1530403
0.25201875,0.983,0.99993676,1.0002341
0.40833437,0.445,1.0316087,1.010631
0.07329375,0.025,1.0004412,1.000274
0.36246562,0.129,2.4036295,1.3933061
0.18814375,0.23,0.99998915,0.99996585
0.61906564,0.629,1.1390488,1.0673919
0.309525,0.007,3.8885658,1.3583812
0.058553126,0.72,1.0000905,1.000126
0.36436564,0.525,1.0003467,1.0000482
0.4162219,0.48,1.020438,1.0070006
0.16742188,0.837,0.99998385,1.000201
0.067321874,0.143,1.0001078,0.99995124
0.44706875,0.854,1.0000219,1.0000101
0.24055625,0.74,1.0000297,1.0001893
0.590375,0.482,1.3926728,1.1988587
0.4324375,0.055,3.4968708,2.0152893
0.10820625,0.234,1.0000272,0.9999693
0.9199125,0.416,2.5256016,2.1396494
0.4637125,0.94,0.9998816,0.9999553
0.76909065,0.318,2.6160517,2.1460245
0.47878125,0.461,1.139049,1.0563884
0.7228625,0.636,1.3144243,1.173211
0.22825937,0.366,1.0000541,1.0000248
0.403775,0.1,2.9810631,1.7258952
0.71025,0.854,1.0414816,1.019672
0.6347219,0.046,3.7456977,2.743373
0.81855625,0.99,1.048368,1.0315381
0.72919685,0.847,1.0563213,1.0274673
0.6156625,0.056,3.6785734,2.674245
0.93436563,0.559,2.0195658,1.7135909
0.218675,0.616,1.0000693,1.0001537
0.581275,0.214,2.686422,2.013669
0.2037625,0.845,0.9999623,1.0002135
0.26505625,0.069,1.3123274,1.0113983
0.04609375,0.298,1.000041,0.9999371
0.6925156,0.602,1.3279729,1.17802
0.7671406,0.802,1.1237025,1.0646708
0.1015375,0.023,1.0004417,1.0003439
0.10390625,0.393,1.0000852,1.0000505
0.33829376,0.446,1.0004267,1.0000608
0.5171469,0.797,1.0015063,1.0007032
0.28079376,0.639,1.0001502,1.0001248
0.00530625,0.904,0.99999547,1.0000708
0.76497185,0.951,1.0313745,1.017952
0.239725,0.507,1.0000998,1.0000978
0.9231531,0.017,3.94469,3.2863052
0.33725625,0.52,1.0001856,0.99993956
0.21344063,0.95,0.9999266,1.0002308
0.720875,0.703,1.187954,1.0989867
0.48080313,0.827,1.0002455,1.0001113
0.33316875,0.865,1.0000647,1.0001539
0.0417875,0.186,1.0000433,0.99987376
0.2437875,0.529,1.0001061,1.0001062
0.82097185,0.443,2.1948428,1.823334
0.7988844,0.935,1.0537412,1.0307773
0.84428436,0.467,2.1547372,1.7988807
0.7975375,0.163,3.3488772,2.790218
0.30760938,0.794,1.0000917,1.0001602
0.081109375,0.209,1.0000422,0.9999408
0.45734376,0.583,1.0110828,1.004258
0.8420719,0.149,3.4517787,2.9194248
0.040203124,0.071,1.000192,1.000042
0.2015,0.676,1.0000494,1.0001744
0.30545,0.296,1.003443,1.0007683
0.4167375,0.71,1.000153,1.0000353
0.062740624,0.62,1.0001246,1.0001168
0.50703126,0.602,1.0323356,1.0134842
0.56246877,0.713,1.0204785,1.0092926
0.15637812,0.267,0.9999894,0.99999017
0.505475,0.071,3.474364,2.282258
0.5850313,0.481,1.3800323,1.1907988
0.318125,0.46,1.0001887,0.9999357
0.9298813,0.523,2.1385496,1.8099936
0.8786031,0.43,2.3821428,1.9998082
0.13851875,0.396,1.0000614,1.0000565
0.31140938,0.858,1.0000418,1.0001762
0.31919375,0.824,1.0000838,1.0001575
0.9164906,0.504,2.1791437,1.8402127
0.744325,0.858,1.060076,1.0298339
0.0827125,0.611,1.0001346,1.000125
0.9071219,0.288,3.0046294,2.5724967
0.49889687,0.282,1.9476906,1.4555911
0.47002813,0.845,1.0000979,1.0000398
0.5514594,0.515,1.2037402,1.0941255
0.37314376,0.852,1.0000963,1.0000919
0.818525,0.178,3.3128383,2.7826087
0.094228126,0.029,1.0004466,1.0003136
0.10530625,0.6,1.000134,1.0001308
0.769975,0.898,1.0544935,1.0284383
0.5360969,0.117,3.201578,2.2443066
0.44168124,0.898,0.99996364,1.0000002
0.28708124,0.605,1.0001824,1.0000983
0.76899064,0.567,1.6041152,1.3670198
0.7415031,0.233,2.9541833,2.407772
0.79744065,0.32,2.6696124,2.209104
0.8059,0.376,2.442087,2.0204885
0.54819685,0.591,1.0828472,1.0368065
0.07401875,0.554,1.0001379,1.0001078
0.6816406,0.704,1.1313727,1.0660362
0.9242844,0.104,3.6701126,3.1658394
0.8779656,0.79,1.2858752,1.1694678
0.11558437,0.895,0.999995,1.0001785
0.5054719,0.883,1.0001812,1.000029
0.38904062,0.299,1.2578919,1.0820771
0.20452812,0.408,1.0000341,1.0000598
0.60674375,0.827,1.0102522,1.0044101
0.14830312,0.132,1.0001451,1.0000104
0.64867187,0.402,1.8894792,1.5244368
0.277925,0.22,1.0027254,1.0003295
0.3323375,0.77,1.0001538,1.0001179
0.27745938,0.679,1.0001199,1.0001465
0.9039094,0.249,3.148467,2.7045772
0.084796876,0.988,0.9999908,1.0001577
0.34826875,0.605,1.0002112,0.9999737
0.38270313,0.087,3.0319219,1.6560208
0.76689374,0.584,1.5468838,1.3277763
0.30377188,0.534,1.0002377,1.0000186
0.06339688,0.232,1.0000318,0.999922
0.6362719,0.639,1.1517704,1.0748672
0.40784374,0.171,2.293124,1.4772524
0.36368126,0.281,1.1883924,1.052972
0.9116469,0.686,1.5748296,1.3692406
0.6670625,0.036,3.8132646,2.8372304
0.7239781,0.21,3.0310776,2.4528158
0.5109625,0.923,1.0000061,0.9999308
0.266025,0.24,1.0001118,0.99987775
0.50645626,0.337,1.6684928,1.3147695
0.69060314,0.605,1.3169166,1.1712655
0.6551781,0.997,1.0031767,1.001524
0.6274625,0.849,1.0115017,1.00489
0.79380625,0.22,3.1030705,2.5816042
0.5333625,0.997,0.9998596,0.9997964
0.6173875,0.634,1.1298168,1.0626197
0.33184376,0.893,1.0000395,1.0001636
0.74845,0.347,2.4327567,1.9823483
0.44939062,0.962,0.9998841,0.9999766
0.2939031,0.09,1.9893047,1.1059841
0.08147813,0.581,1.0001385,1.0001179
0.5939969,0.693,1.0484803,1.0223427
0.4060844,0.121,2.7761993,1.6593767
0.7483031,0.038,3.8324366,3.0038319
0.92216873,0.732,1.4795773,1.3033142
0.8257281,0.957,1.0605677,1.0374049
0.56343436,0.685,1.0311992,1.01408
0.49034062,0.972,0.9998206,0.99988836
0.033775,0.708,1.0000738,1.0001055
0.70238125,0.304,2.5215085,2.0223656
0.94824374,0.999,1.1456395,1.1034213
0.93336564,0.333,2.8744075,2.463635
0.010865625,0.359,1.0000607,0.9999259
0.14506562,0.485,1.0000973,1.0000992
0.72946876,0.848,1.0559419,1.0272833
0.9455625,0.843,1.2967412,1.1849142
0.72316563,0.321,2.4916155,2.0136569
0.94671565,0.257,3.1765735,2.756113
0.0005375,0.004,0.999729,1.0000348
0.181375,0.614,1.0000765,1.0001528
0.14325,0.964,0.9999553,1.0002037
0.34730312,0.333,1.028876,1.0076052
0.27177188,0.672,1.0001123,1.000149
0.5133906,0.985,0.9998188,0.99983495
0.24135625,0.562,1.0000988,1.0001235
0.30000624,0.93,0.9999828,1.0002025
0.43400624,0.662,1.0007282,1.00034
0.5894344,0.137,3.1750305,2.351638
0.417275,0.763,1.000109,1.0000174
0.7745375,0.785,1.1507859,1.0802758
0.5532031,0.732,1.0124756,1.0056803
0.8791937,0.307,2.8833642,2.445392
0.5846437,0.295,2.216574,1.7003142
0.472225,0.277,1.8472364,1.3780191
0.43455938,0.236,1.9164321,1.3677554
0.61450624,0.748,1.0341885,1.0157679
0.60616875,0.745,1.0307657,1.0141453
0.8774156,0.022,3.9228501,3.2247584
0.4565344,0.114,3.0335596,1.9326259
0.56780624,0.155,3.0196211,2.2099802
0.17305,0.293,0.99998325,1.000001
0.062284376,0.272,1.0000327,0.9999425
0.01485625,0.172,1.0000396,0.99981326
0.17722188,0.767,1.0000157,1.0001922
0.848675,0.16,3.4167478,2.8979137
0.61530626,0.851,1.0087179,1.003623
0.91945624,0.289,3.0199292,2.5934007
0.5719875,0.093,3.4161072,2.4484937
0.27269688,0.796,1.0000317,1.0001905
0.130725,0.609,1.0001177,1.0001403
0.25845626,0.42,1.0001452,1.0000272
0.706525,0.464,1.803145,1.4884225
0.17544687,0.926,0.99994236,1.0002168
0.5236313,0.924,1.0000843,0.999934
0.49539688,1.0,0.9998029,0.9998625
0.23923437,0.928,0.99993414,1.0002282
0.5664875,0.718,1.0207329,1.0094268
0.40853438,0.677,1.000175,1.0000339
0.8046344,0.26,2.947986,2.4558752
0.7428031,0.249,2.8812807,2.3484015
0.8962125,0.445,2.3612006,1.9879675
0.69985,0.609,1.3274696,1.1785647
0.6421844,0.023,3.8735793,2.7927287
0.6755594,0.2,2.9896019,2.3631032
0.26294687,0.17,1.0028149,1.0000912
0.3167219,0.549,1.000242,0.999999
0.73151875,0.285,2.685298,2.1767905
0.74843436,0.61,1.4313424,1.2489871
0.22510937,0.741,1.0000205,1.0001922
0.27474687,0.393,1.0001833,0.99997574
0.14554375,0.371,1.0000389,1.0000434
0.29872814,0.69,1.0001582,1.0001271
0.70669687,0.149,3.2960303,2.6357381
0.6171844,0.93,1.0026132,1.0008556
0.73424375,0.283,2.701107,2.1919262
0.19060938,0.328,0.999994,1.0000173
0.25736874,0.944,0.9999412,1.0002271
0.3965,0.744,1.000137,1.0000097
0.46222186,0.301,1.6490549,1.2757585
0.225775,0.325,1.0000408,0.99999934
0.44721875,0.466,1.0681337,1.0254786
0.4740625,0.399,1.2753162,1.1138078
0.8463187,0.503,2.0201142,1.6921293
0.18247813,0.82,0.9999833,1.0002038
0.93663436,0.83,1.3053863,1.1889712
0.12973438,0.271,1.0000091,0.99999034
0.053690623,0.835,1.0000395,1.0001261
0.57060313,0.708,1.0260203,1.0118295
0.69841874,0.713,1.1423709,1.0725831
0.5489563,0.177,2.830263,2.0535655
0.39681563,0.298,1.3043771,1.1002563
0.7950875,0.906,1.0661112,1.0359733
0.34647188,0.951,1.00001,1.0001593
0.83721876,0.241,3.0824444,2.5989811
0.5723562,0.177,2.8917844,2.1364307
0.7633625,0.769,1.15643,1.0829875
0.38573125,0.257,1.442924,1.139716
0.46817186,0.296,1.7092503,1.3082489
0.73616874,0.593,1.4489949,1.258511
0.50161564,0.79,1.0010041,1.0004922
0.020946875,0.441,1.0000812,1.0000122
0.13829063,0.222,1.0000173,0.9999761
0.24245,0.722,1.0000418,1.0001835
0.43683437,0.689,1.0004728,1.0002303
0.92291564,0.625,1.7753011,1.5193503
0.35440314,0.695,1.000213,1.0000325
0.7900094,0.585,1.5986912,1.3672223
0.5392719,0.251,2.315732,1.7141889
0.7648125,0.865,1.0700645,1.0357773
0.11509062,0.822,1.0000311,1.0001713
0.05510625,0.856,1.0000315,1.0001274
0.6094125,0.438,1.6078157,1.3282095
0.8818031,0.659,1.5870432,1.3737569
0.6379531,0.645,1.1459185,1.0719043
0.5284188,0.556,1.0935005,1.0405918
0.13944376,0.223,1.0000153,0.99997646
0.7395125,0.031,3.8605587,2.9953082
0.121921875,0.432,1.0000956,1.0000734
0.56878126,0.428,1.5097518,1.25785
0.52624685,0.804,1.0017949,1.000813
0.27745938,0.446,1.0001963,1.0000114
0.8967219,0.73,1.4372683,1.2710835
0.87585,0.348,2.7104516,2.286896
0.5356719,0.105,3.2822669,2.2856562
0.5786688,0.004,3.974293,2.6334329
0.7818781,0.655,1.3903036,1.2268603
0.05246875,0.543,1.0001247,1.0000925
0.49009064,0.743,1.001509,1.0007644
0.23050626,0.438,1.0000756,1.0000665
0.8914156,0.559,1.9230075,1.6271598
0.46505624,0.679,1.0020038,1.0009462
0.92282814,0.618,1.7971041,1.5359858
0.35134062,0.751,1.0001855,1.0000764
0.8685656,0.987,1.0797915,1.0536609
0.05090625,0.56,1.0001231,1.0000963
0.44267812,0.59,1.0054486,1.0021152
0.5632531,0.427,1.4944465,1.2476232
0.44063437,0.727,1.0002776,1.0001365
0.19414376,0.166,1.000037,0.9999355
0.48011562,0.532,1.0518801,1.0205997
0.43630314,0.798,1.0000894,1.0000293
0.92221564,0.167,3.462294,3.0014122
0.8790906,0.445,2.323222,1.9498487
0.188425,0.3,0.9999838,1.0000021
0.9441781,0.855,1.2756739,1.1717168
0.006665625,0.607,1.0000598,1.0000646
0.6790625,0.262,2.6755867,2.1232367
0.2472625,0.065,1.028823,0.9988591
0.39041874,0.965,0.99998975,1.0000947
0.5219531,0.07,3.5029294,2.3461564
0.48323438,0.652,1.006894,1.002942
0.5707625,0.663,1.048106,1.0217886
0.2526031,0.72,1.0000536,1.0001788
0.17555,0.086,1.0001144,1.0000386
0.3819031,0.6,1.0001974,0.99999994
0.86137813,0.4,2.466282,2.065502
0.040715624,0.266,1.0000336,0.9999023
0.117928125,0.196,1.0000525,0.9999712
0.767475,0.508,1.8023329,1.506161
0.38456562,0.411,1.0257392,1.0080721
0.7946125,0.168,3.324673,2.7676325
0.94399065,0.613,1.8588464,1.5876648
0.72635,0.482,1.7890317,1.4849004
0.7441625,0.37,2.315759,1.8863608
0.20280938,0.163,1.0000376,0.999917
0.33129376,0.371,1.0027865,1.0007818
0.011859375,0.161,1.0000398,0.99981123
0.82915,0.259,2.994696,2.514952
0.32845312,0.093,2.573891,1.3090369
0.51495,0.51,1.133669,1.0575559
0.5755,0.432,1.5175273,1.2643665
0.62016565,0.28,2.4171934,1.8725826
0.44360626,0.949,0.9999056,0.99999
0.34712812,0.55,1.0001811,0.9999438
0.220975,0.526,1.0000777,1.0001156
0.8546063,0.774,1.2776674,1.1620419
0.4218,0.178,2.3156865,1.5173315
0.7304281,0.576,1.4831612,1.2795428
0.8479125,0.476,2.1279864,1.778445
0.72135,0.154,3.2923157,2.6535494
0.63633436,0.252,2.6188748,2.0360954
0.268125,0.5,1.0001667,1.0000647
0.0731625,0.428,1.0001093,1.0000572
0.24406563,0.529,1.0001069,1.0001059
0.76870936,0.748,1.1915922,1.1035751
0.40843436,0.809,1.0000936,1.0000266
0.84027815,0.923,1.0882612,1.0518404
0.33294687,0.087,2.7125132,1.3550593
0.60984063,0.035,3.794955,2.6951888
0.11148438,0.435,1.0001045,1.0000734
0.18991563,0.177,1.0000277,0.99994487
0.3742656,0.222,1.5868404,1.1751081
0.25074688,0.92,0.99994284,1.000225
0.05120625,0.651,1.0001085,1.0001143
0.087659374,0.369,1.000077,1.0000311
0.61460936,0.705,1.0577692,1.027004
0.3472625,0.395,1.0046734,1.001383
0.1617625,0.069,1.0001582,1.0001192
0.02993125,0.462,1.0000931,1.0000373
0.00076875,0.439,1.000065,0.99997586
0.64507186,0.978,1.0027043,1.0011622
0.02945,0.594,1.0000956,1.0000869
0.26501563,0.444,1.0001638,1.0000331
0.1877,0.638,1.0000672,1.0001614
0.9406469,0.365,2.7641675,2.3640368
0.93015623,0.574,1.9583341,1.6634763
0.19308124,0.526,1.0000732,1.0001196
0.124521874,0.898,0.9999871,1.000185
0.053409375,0.38,1.0000793,1.0000117
0.6635563,0.71,1.1026883,1.0503662
0.55784374,0.082,3.4671888,2.4358776
0.35535938,0.996,0.99999964,1.0001564
0.13485937,0.644,1.0001051,1.0001507
0.45039064,0.051,3.5588696,2.1080997
0.0795,0.658,1.000121,1.0001317
0.27793124,0.274,1.0002048,0.9999272
0.21479063,0.211,1.0000235,0.9999244
0.71099687,0.483,1.7422541,1.447783
0.55645,0.413,1.5248201,1.2619431
0.35105,0.062,3.1967072,1.5443169
0.1243875,0.077,1.0003,1.0001487
0.83968437,0.2,3.2514622,2.7499373
0.3155,0.694,1.0001891,1.0001041
0.9141688,0.511,2.1478875,1.8136532
0.8699312,0.039,3.8625567,3.1998615
0.5593687,0.183,2.8197267,2.0661604
0.13204688,0.665,1.0000999,1.0001547
0.83935314,0.694,1.4122922,1.2477143
0.6914125,0.756,1.0893432,1.0439548
0.9412219,0.794,1.3785589,1.2370002
0.9090844,0.501,2.1738582,1.8337967
0.36083126,0.373,1.0207952,1.0059685
0.37834063,0.252,1.4197502,1.1273464
0.151175,0.183,1.0000486,0.9999755
0.923325,0.348,2.7989843,2.3890707
0.6989094,0.149,3.2852514,2.6166089
0.53305936,0.286,2.0734296,1.5604752
0.9099719,0.373,2.6758072,2.270666
0.05798125,0.332,1.0000566,0.9999811
0.35184062,0.434,1.0019536,1.0006037
0.683075,0.743,1.0924234,1.0454245
0.11741875,0.025,1.0003681,1.0003474
0.71968436,0.264,2.7604797,2.2283905
0.8879656,0.717,1.4510015,1.2794183
0.6470938,0.803,1.0297031,1.0135521
0.56125,0.384,1.6665391,1.343209
0.7662031,0.736,1.2057376,1.1117325
0.22595625,0.564,1.0000818,1.000131
0.43576875,0.612,1.0024533,1.0010121
0.10305312,0.741,1.0000819,1.0001551
0.6442969,0.237,2.7221024,2.1219258
0.79173124,0.234,3.0389078,2.5246243
0.85569376,0.466,2.185877,1.8278606
0.11466875,0.834,1.0000252,1.0001723
0.33386874,0.359,1.0052305,1.0014355
0.40607813,0.697,1.0001415,1.0000108
0.028315624,0.405,1.0000776,0.9999974
0.38231564,0.387,1.0403953,1.0125431
0.5586406,0.503,1.247741,1.1168517
0.38073438,0.784,1.0001485,1.000048
0.08374687,0.34,1.0000606,1.0000105
0.266025,0.619,1.0001276,1.0001309
0.53047186,0.973,0.99989176,0.9998264
0.17391562,0.938,0.99994016,1.0002176
0.91643125,0.879,1.2058803,1.1258624
0.3889625,0.186,2.01512,1.3357157
0.34893125,0.303,1.0683552,1.0177803
0.50865,0.596,1.0367842,1.0153657
0.8477031,0.689,1.4401987,1.2673386
0.8903469,0.316,2.8668158,2.4360836
0.182125,0.079,1.0000753,1.0000341
0.5658375,0.231,2.5346117,1.8897187
0.3706219,0.086,2.9858987,1.5894388
0.038671874,0.051,1.0002439,1.0000905
0.5559469,0.374,1.692441,1.3553975
0.67805,0.351,2.221728,1.7759892
0.52510315,0.322,1.831007,1.4144267
0.95771563,0.703,1.6209105,1.4092433
0.74284065,0.413,2.119553,1.7332183
0.7580031,0.191,3.17546,2.606972
0.76591873,0.265,2.852813,2.34395
0.7489531,0.153,3.3328316,2.7203262
0.6025625,0.268,2.4303758,1.863815
0.33403125,0.949,1.0000043,1.0001739
0.371075,0.644,1.0001707,0.999972
0.1635625,0.195,1.0000234,0.9999698
0.80319685,0.625,1.512375,1.3102838
0.7232594,0.545,1.5592964,1.3278048
0.17129688,0.654,1.0000725,1.0001633
0.5684969,0.358,1.8183098,1.4360367
0.45816875,0.385,1.261234,1.1038828
0.57998127,0.124,3.237145,2.3691735
0.5300125,0.406,1.455687,1.2160802
0.6571625,0.502,1.5214157,1.2891479
0.1167375,0.566,1.0001321,1.0001247
0.8540375,0.279,2.9537914,2.494849
0.031921875,0.189,1.0000402,0.9998512
0.17998125,0.854,0.9999675,1.0002086
0.62075937,0.473,1.5136218,1.2753428
0.53106564,0.708,1.0105145,1.0047458
0.43767187,0.414,1.1237674,1.0458375
0.6790125,0.456,1.7543473,1.4457304
0.496925,0.943,0.99988353,0.99990505
0.49462813,0.364,1.4875237,1.2182859
0.8430344,0.292,2.8805962,2.4221199
0.71671563,0.714,1.1660743,1.0864397
0.17264062,0.049,0.9999973,1.0001512
0.30206874,0.505,1.0002347,0.9999998
0.33405,0.698,1.0002117,1.0000738
0.8123219,0.063,3.755575,3.0785458
0.8441375,0.285,2.9118092,2.4508114
0.2726375,0.659,1.0001221,1.0001426
0.43135938,0.624,1.0015119,1.0006468
0.34710625,0.348,1.0187796,1.0050458
0.8660344,0.449,2.2775807,1.907042
0.5362344,0.128,3.127117,2.2036583
0.17388125,0.271,0.9999803,0.9999899
0.50804377,0.666,1.0114843,1.0049819
0.33840936,0.916,1.0000274,1.0001613
0.6716281,0.502,1.5622696,1.3181611
0.7468594,0.655,1.320667,1.1793877
0.36517814,0.285,1.1824838,1.0517818
0.5488,0.179,2.8166573,2.0447073
0.71945,0.822,1.0644149,1.0313793
0.37174687,0.239,1.4494531,1.1315536
0.28481874,0.526,1.0002048,1.0000535
0.91656876,0.323,2.8845322,2.4653678
0.32971564,0.637,1.0002367,1.0000389
0.91045314,0.588,1.8672755,1.5877467
0.1957125,0.835,0.9999694,1.00021
0.47371563,0.416,1.225183,1.0921102
0.50132185,0.137,2.9787986,2.034331
0.43740624,0.671,1.0007055,1.0003374
0.25235,0.879,0.9999598,1.0002177
0.32504374,0.42,1.0003033,1.0000018
0.5942125,0.948,1.0009944,1.0001638
0.12325,0.3,1.000021,1.0000032
0.05819375,0.834,1.0000404,1.00013
0.030221876,0.852,1.0000232,1.0001029
0.4867625,0.831,1.0002881,1.0001268
0.32222813,0.504,1.0002127,0.99995095
0.47524062,0.143,2.8543842,1.9011542
0.9536344,0.259,3.1784441,2.7616725
0.25479376,0.838,0.9999832,1.000209
0.43938124,0.699,1.0004364,1.0002168
0.77316874,0.37,2.3897083,1.96096
0.88224685,0.788,1.2959118,1.1762692
0.45387188,0.353,1.3566356,1.1424745
0.31373438,0.307,1.0053625,1.0012634
0.8379656,0.287,2.8924177,2.429559
0.1409875,0.81,1.0000182,1.0001845
0.24830937,0.327,1.0001076,0.9999727
0.3945375,0.363,1.0998677,1.0325556
0.90208125,0.572,1.9024451,1.6134055
0.50206876,0.749,1.002075,1.0010211
0.9134625,0.293,2.995352,2.5672207
0.580125,0.116,3.2863991,2.398156
0.0392625,0.104,1.0001185,0.9999581
0.4476125,0.482,1.0528702,1.0196775
0.56705,0.849,1.0028323,1.0010924
0.33745313,0.971,0.9999982,1.0001745
0.74635315,0.627,1.3838202,1.218556
0.76427186,0.598,1.5000497,1.2960894
0.095259376,0.148,1.0001272,0.9999833
0.5327344,0.317,1.891397,1.4542933
0.83895,0.634,1.5655462,1.3522308
0.12195625,0.35,1.0000476,1.0000303
0.5177875,0.8,1.0014629,1.0006787
0.8146,0.081,3.688009,3.0478127
0.0276,0.525,1.0000972,1.0000645
0.91557187,0.599,1.8423342,1.5694317
0.017734375,0.382,1.0000663,0.9999607
0.12490625,0.94,0.99997306,1.0001888
0.26630625,0.158,1.0088918,1.0006562
0.36863124,0.684,1.0001906,1.0000002
0.93969065,0.667,1.6847303,1.4538137
0.66438127,0.332,2.2755601,1.8066323
0.74608123,0.561,1.5664809,1.3371046
0.7019125,0.441,1.8833528,1.5429331
0.61190623,0.646,1.1075004,1.0511993
0.78740627,0.203,3.1666493,2.629724
0.9463875,0.336,2.8848124,2.4790874
0.7948125,0.421,2.2214942,1.8347853
0.2744125,0.167,1.0185229,1.0018957
0.16623437,0.268,0.99998355,0.9999896
0.13878438,0.993,0.99995774,1.0002035
0.712225,0.614,1.3422334,1.1888496
0.32790312,0.762,1.0001544,1.0001206
0.7124063,0.011,3.947368,2.9572127
0.7232781,0.536,1.5884062,1.3470411
0.6152969,0.598,1.180019,1.0882295
0.8181437,0.156,3.4002955,2.85345
0.8803469,0.095,3.674966,3.1223185
0.06764375,0.54,1.0001353,1.0001006
0.60468125,0.599,1.1594675,1.0769159
0.6765219,0.194,3.0225089,2.38947
0.0046625,0.493,1.0000685,1.0000187
0.94552815,0.675,1.6738186,1.4465771
0.46360624,0.228,2.1408637,1.5122472
0.53295,0.074,3.4889667,2.3742101
0.86859065,0.167,3.410938,2.9119208
0.7278125,0.96,1.0168954,1.0094463
0.09837812,0.824,1.0000392,1.0001607
0.8623781,0.53,1.9584649,1.6480491
0.11771563,0.065,1.0003351,1.0001928
0.002821875,0.975,0.99999243,1.000062
0.7124719,0.97,1.0120045,1.0067383
0.7801875,0.234,3.0193217,2.4978886
0.10524063,0.567,1.0001382,1.0001221
0.025234375,0.428,1.0000819,1.0000095
0.7626156,0.165,3.2972543,2.7097003
0.7521625,0.387,2.259797,1.8462627
0.0648,0.418,1.0001017,1.0000463
0.5832969,0.767,1.0146127,1.0066272
0.51631874,0.906,1.0001366,0.99997896
0.6287938,0.374,1.954784,1.5580348
0.49493125,0.462,1.1767957,1.07452
0.22225624,0.335,1.0000333,1.0000091
0.82747185,0.339,2.6503403,2.2094395
0.08737812,0.16,1.0001003,0.9999635
0.4692,0.893,0.99996793,0.9999808
0.30255312,0.827,1.000055,1.0001762
0.174225,0.527,1.0000823,1.0001194
0.23643126,0.563,1.0000926,1.0001265
0.4153125,0.881,1.0000222,1.0000356
0.056059375,0.837,1.0000392,1.0001281
0.7890594,0.046,3.8127792,3.066144
0.39540312,0.363,1.102382,1.0334799
0.7147625,0.696,1.1892328,1.0993909
0.70684063,0.489,1.7080569,1.423225
0.7849563,0.06,3.7549405,3.0371733
0.13289376,0.252,1.0000076,0.9999834
0.2334125,0.349,1.0000639,1.0000092
0.51743436,0.289,1.988741,1.4962388
0.37224686,0.142,2.3332276,1.4015129
0.48434064,0.665,1.005547,1.0024258
0.7603313,0.029,3.874558,3.035896
0.5675688,0.386,1.6812308,1.3546656
0.8265875,0.71,1.3531303,1.2075948
0.37133437,0.084,3.0137272,1.6003271
0.23328125,0.979,0.9999294,1.0002358
0.4447531,0.883,0.99998045,1.0000006
0.94789064,0.95,1.167089,1.1125687
0.6720125,0.453,1.7453161,1.4372641
0.6590875,0.449,1.7219695,1.4173185
0.9217531,0.388,2.6393363,2.2423239
0.40848437,0.948,0.99997455,1.0000583
0.8779219,0.616,1.704706,1.4585773
0.69472814,0.995,1.0076019,1.0043238
0.7557469,0.307,2.6365104,2.1542785
0.3650375,0.431,1.005442,1.0017048
0.72406876,0.893,1.0326388,1.0158628
0.93945,0.302,3.0016296,2.586242
0.745025,0.079,3.6532829,2.9246707
0.1595875,0.446,1.0000687,1.0000823
0.8025125,0.357,2.5172856,2.0820794
0.82005,0.997,1.0487032,1.031933
0.35189375,0.072,3.0657845,1.5203848
0.8156875,0.365,2.5123546,2.0845535
0.61200935,0.959,1.0013916,1.0003603
0.6931469,0.636,1.2562451,1.1361785
